date_time_utc,age,inst_kw,cum_kwh
2014-07-28T18:30:00Z,NA,24.59,4430.67
2014-07-28T18:45:00Z,NA,60.52,4478.88
2014-07-28T19:00:00Z,NA,56.78,4531.04
2014-07-28T19:15:00Z,NA,55.39,4577.05
2014-07-28T19:30:00Z,NA,15.17,4625.75
2014-07-28T19:45:00Z,NA,20.73,4668.31
2014-07-28T20:00:00Z,NA,15.45,4693.66
2014-07-28T20:15:00Z,NA,53.92,4716.06
2014-07-28T20:30:00Z,NA,31.21,4741.57
2014-07-28T20:45:00Z,NA,41.26,4775.23
2014-07-28T21:00:00Z,NA,11.87,4804.75
2014-07-28T21:15:00Z,NA,7.98,4815.41
2014-07-28T21:30:00Z,NA,6.96,4820.89
2014-07-28T21:45:00Z,NA,7.76,4830.26
2014-07-28T22:00:00Z,NA,27.17,4838.81
2014-07-28T22:15:00Z,NA,16.89,4857.47
2014-07-28T22:30:00Z,NA,12.07,4870.1
2014-07-28T22:45:00Z,NA,7.36,4878.75
2014-07-28T23:00:00Z,NA,2.16,4883.51
2014-07-28T23:15:00Z,NA,2.64,4885.4
2014-07-28T23:30:00Z,NA,1.54,4887.47
2014-07-28T23:45:00Z,NA,0.87,4888.5
2014-07-29T00:00:00Z,NA,0.22,4888.96
2014-07-29T00:15:00Z,NA,0.4,4889.25
2014-07-29T00:30:00Z,NA,0.33,4889.56
2014-07-29T00:45:00Z,NA,0.32,4889.85
2014-07-29T01:00:00Z,NA,0.32,4890.14
2014-07-29T01:15:00Z,NA,0.32,4890.44
2014-07-29T01:30:00Z,NA,0.32,4890.73
2014-07-29T01:45:00Z,NA,0.32,4891.03
2014-07-29T02:00:00Z,NA,0.32,4891.33
2014-07-29T02:15:00Z,NA,0.33,4891.63
2014-07-29T02:30:00Z,NA,0.33,4891.93
2014-07-29T02:45:00Z,NA,0.33,4892.22
2014-07-29T03:00:00Z,NA,0.32,4892.52
2014-07-29T03:15:00Z,NA,0.33,4892.82
2014-07-29T03:30:00Z,NA,0.33,4893.12
2014-07-29T03:45:00Z,NA,0.32,4893.41
2014-07-29T04:00:00Z,NA,0.33,4893.71
2014-07-29T04:15:00Z,NA,0.33,4894.01
2014-07-29T04:30:00Z,NA,0.33,4894.31
2014-07-29T04:45:00Z,NA,0.33,4894.61
2014-07-29T05:00:00Z,NA,0.33,4894.91
2014-07-29T05:15:00Z,NA,0.33,4895.21
2014-07-29T05:30:00Z,NA,0.33,4895.51
2014-07-29T05:45:00Z,NA,0.33,4895.8
2014-07-29T06:00:00Z,NA,0.34,4896.11
2014-07-29T06:15:00Z,NA,0.33,4896.41
2014-07-29T06:30:00Z,NA,0.33,4896.71
2014-07-29T06:45:00Z,NA,0.33,4897.01
2014-07-29T07:00:00Z,NA,0.33,4897.31
2014-07-29T07:15:00Z,NA,0.33,4897.61
2014-07-29T07:30:00Z,NA,0.33,4897.91
2014-07-29T07:45:00Z,NA,0.34,4898.21
2014-07-29T08:00:00Z,NA,0.33,4898.52
2014-07-29T08:15:00Z,NA,0.33,4898.82
2014-07-29T08:30:00Z,NA,0.33,4899.11
2014-07-29T08:45:00Z,NA,0.32,4899.41
2014-07-29T09:00:00Z,NA,0.33,4899.71
2014-07-29T09:15:00Z,NA,0.33,4900.01
2014-07-29T09:30:00Z,NA,0.33,4900.31
2014-07-29T09:45:00Z,NA,0.33,4900.61
2014-07-29T10:00:00Z,NA,0.26,4900.85
2014-07-29T10:15:00Z,NA,0.84,4901.27
2014-07-29T10:45:00Z,NA,3.5,4904.83
2014-07-29T11:00:00Z,NA,5.82,4909.03
2014-07-29T11:15:00Z,NA,8.2,4915.3
2014-07-29T11:30:00Z,NA,12.88,4924.63
2014-07-29T11:45:00Z,NA,15.5,4937.77
2014-07-29T12:00:00Z,NA,19.17,4953.3
2014-07-29T12:15:00Z,NA,22.73,4972.29
2014-07-29T12:30:00Z,NA,26.18,4994.21
2014-07-29T12:45:00Z,NA,31.1,5019.94
2014-07-29T13:00:00Z,NA,33.46,5048.81
2014-07-29T13:15:00Z,NA,36.6,5080.19
2014-07-29T13:30:00Z,NA,40.26,5114.64
2014-07-29T13:45:00Z,NA,42.49,5151.68
2014-07-29T14:00:00Z,NA,45.41,5191.17
2014-07-29T14:15:00Z,NA,47.74,5233.4
2014-07-29T14:30:00Z,NA,49.8,5277.53
2014-07-29T14:45:00Z,NA,51.54,5323.41
2014-07-29T15:00:00Z,NA,54.23,5370.89
2014-07-29T15:15:00Z,NA,54.95,5419.87
2014-07-29T15:30:00Z,NA,57.08,5470.63
2014-07-29T15:45:00Z,NA,57.64,5522.36
2014-07-29T16:00:00Z,NA,58.6,5574.5
2014-07-29T16:15:00Z,NA,36.04,5620.6
2014-07-29T16:30:00Z,NA,59.53,5674.53
2014-07-29T16:45:00Z,NA,60.81,5721.74
2014-07-29T17:00:00Z,NA,60.67,5767.91
2014-07-29T17:15:00Z,NA,59.5,5820.44
2014-07-29T17:30:00Z,NA,60.58,5874.43
2014-07-29T17:45:00Z,NA,27.58,5911.67
2014-07-29T18:00:00Z,NA,34.3,5947.99
2014-07-29T18:15:00Z,NA,29.47,5975.81
2014-07-29T18:30:00Z,NA,34.52,6014.5
2014-07-29T18:45:00Z,NA,46.78,6046.65
2014-07-29T19:00:00Z,NA,39.27,6092.98
2014-07-29T19:15:00Z,NA,27.0,6123.28
2014-07-29T19:30:00Z,NA,23.3,6148.01
2014-07-29T19:45:00Z,NA,30.43,6174.68
2014-07-29T20:00:00Z,NA,26.76,6199.46
2014-07-29T20:15:00Z,NA,22.72,6221.31
2014-07-29T20:30:00Z,NA,16.9,6239.47
2014-07-29T20:45:00Z,NA,17.51,6255.46
2014-07-29T21:00:00Z,NA,14.23,6269.64
2014-07-29T21:30:00Z,NA,14.08,6297.74
2014-07-29T21:45:00Z,NA,8.34,6307.48
2014-07-29T22:00:00Z,NA,6.73,6314.08
2014-07-29T22:15:00Z,NA,4.94,6319.64
2014-07-29T22:30:00Z,NA,2.53,6322.93
2014-07-29T22:45:00Z,NA,1.59,6324.74
2014-07-29T23:00:00Z,NA,1.24,6325.98
2014-07-29T23:15:00Z,NA,1.09,6327.01
2014-07-29T23:30:00Z,NA,0.47,6327.71
2014-07-29T23:45:00Z,NA,0.34,6328.05
2014-07-30T00:00:00Z,NA,0.26,6328.33
2014-07-30T00:15:00Z,NA,0.33,6328.66
2014-07-30T00:30:00Z,NA,0.33,6328.96
2014-07-30T00:45:00Z,NA,0.33,6329.27
2014-07-30T01:00:00Z,NA,0.33,6329.56
2014-07-30T01:15:00Z,NA,0.33,6329.86
2014-07-30T01:30:00Z,NA,0.33,6330.16
2014-07-30T01:45:00Z,NA,0.34,6330.47
2014-07-30T02:00:00Z,NA,0.34,6330.77
2014-07-30T02:15:00Z,NA,0.34,6331.07
2014-07-30T02:30:00Z,NA,0.32,6331.38
2014-07-30T02:45:00Z,NA,0.32,6331.67
2014-07-30T03:00:00Z,NA,0.33,6331.97
2014-07-30T03:15:00Z,NA,0.33,6332.27
2014-07-30T03:30:00Z,NA,0.33,6332.58
2014-07-30T03:45:00Z,NA,0.33,6332.88
2014-07-30T04:00:00Z,NA,0.34,6333.18
2014-07-30T04:15:00Z,NA,0.33,6333.48
2014-07-30T04:30:00Z,NA,0.34,6333.78
2014-07-30T04:45:00Z,NA,0.34,6334.09
2014-07-30T05:00:00Z,NA,0.33,6334.39
2014-07-30T05:15:00Z,NA,0.33,6334.69
2014-07-30T05:30:00Z,NA,0.34,6334.99
2014-07-30T05:45:00Z,NA,0.33,6335.29
2014-07-30T06:00:00Z,NA,0.34,6335.59
2014-07-30T06:15:00Z,NA,0.33,6335.9
2014-07-30T06:30:00Z,NA,0.33,6336.2
2014-07-30T06:45:00Z,NA,0.33,6336.5
2014-07-30T07:00:00Z,NA,0.34,6336.81
2014-07-30T07:15:00Z,NA,0.34,6337.11
2014-07-30T07:30:00Z,NA,0.33,6337.41
2014-07-30T07:45:00Z,NA,0.33,6337.72
2014-07-30T08:00:00Z,NA,0.34,6338.02
2014-07-30T08:15:00Z,NA,0.33,6338.33
2014-07-30T08:30:00Z,NA,0.34,6338.63
2014-07-30T08:45:00Z,NA,0.34,6338.94
2014-07-30T09:00:00Z,NA,0.33,6339.24
2014-07-30T09:15:00Z,NA,0.34,6339.55
2014-07-30T09:30:00Z,NA,0.34,6339.85
2014-07-30T09:45:00Z,NA,0.33,6340.16
2014-07-30T10:00:00Z,NA,0.18,6340.43
2014-07-30T10:15:00Z,NA,0.78,6340.81
2014-07-30T10:30:00Z,NA,1.84,6341.98
2014-07-30T10:45:00Z,NA,2.83,6344.03
2014-07-30T11:00:00Z,NA,4.43,6347.27
2014-07-30T11:15:00Z,NA,5.8,6351.99
2014-07-30T11:30:00Z,NA,7.55,6357.95
2014-07-30T11:45:00Z,NA,14.28,6367.76
2014-07-30T12:00:00Z,NA,17.61,6382.19
2014-07-30T12:15:00Z,NA,20.83,6399.43
2014-07-30T12:30:00Z,NA,26.15,6420.64
2014-07-30T12:45:00Z,NA,31.08,6446.51
2014-07-30T13:00:00Z,NA,35.06,6475.61
2014-07-30T13:15:00Z,NA,38.34,6508.67
2014-07-30T13:30:00Z,NA,41.42,6544.77
2014-07-30T13:45:00Z,NA,44.37,6583.32
2014-07-30T14:00:00Z,NA,46.65,6624.87
2014-07-30T14:15:00Z,NA,49.31,6667.76
2014-07-30T14:30:00Z,NA,51.84,6713.4
2014-07-30T14:45:00Z,NA,53.84,6761.25
2014-07-30T15:00:00Z,NA,55.24,6809.82
2014-07-30T15:15:00Z,NA,56.78,6860.49
2014-07-30T15:30:00Z,NA,57.79,6911.37
2014-07-30T15:45:00Z,NA,58.88,6964.44
2014-07-30T16:00:00Z,NA,58.75,7017.14
2014-07-30T16:15:00Z,NA,60.1,7070.79
2014-07-30T16:30:00Z,NA,59.7,7124.93
2014-07-30T16:45:00Z,NA,59.85,7178.15
2014-07-30T17:00:00Z,NA,59.86,7232.07
2014-07-30T17:15:00Z,NA,59.7,7286.08
2014-07-30T17:45:00Z,NA,59.37,7393.48
2014-07-30T18:00:00Z,NA,58.84,7446.74
2014-07-30T18:15:00Z,NA,58.7,7499.98
2014-07-30T18:30:00Z,NA,13.9,7543.2
2014-07-30T18:45:00Z,NA,57.15,7587.85
2014-07-30T19:00:00Z,NA,55.65,7638.24
2014-07-30T19:15:00Z,NA,36.84,7684.76
2014-07-30T19:30:00Z,NA,51.69,7729.97
2014-07-30T19:45:00Z,NA,49.63,7775.98
2014-07-30T20:00:00Z,NA,46.44,7819.34
2014-07-30T20:15:00Z,NA,43.38,7859.81
2014-07-30T20:30:00Z,NA,39.89,7897.6
2014-07-30T21:00:00Z,NA,33.88,7964.55
2014-07-30T21:15:00Z,NA,29.69,7993.0
2014-07-30T21:30:00Z,NA,25.93,8018.06
2014-07-30T21:45:00Z,NA,22.04,8039.78
2014-07-30T22:00:00Z,NA,18.44,8057.96
2014-07-30T22:15:00Z,NA,14.45,8072.85
2014-07-30T22:45:00Z,NA,6.87,8091.66
2014-07-30T23:00:00Z,NA,4.68,8096.9
2014-07-30T23:15:00Z,NA,2.97,8100.3
2014-07-30T23:30:00Z,NA,1.78,8102.42
2014-07-30T23:45:00Z,NA,0.76,8103.52
2014-07-31T00:00:00Z,NA,0.39,8104.06
2014-07-31T00:15:00Z,NA,0.4,8104.38
2014-07-31T00:30:00Z,NA,0.33,8104.7
2014-07-31T00:45:00Z,NA,0.33,8105.0
2014-07-31T01:00:00Z,NA,0.34,8105.31
2014-07-31T01:15:00Z,NA,0.33,8105.61
2014-07-31T01:30:00Z,NA,0.32,8105.91
2014-07-31T01:45:00Z,NA,0.33,8106.21
2014-07-31T02:00:00Z,NA,0.33,8106.51
2014-07-31T02:15:00Z,NA,0.33,8106.81
2014-07-31T02:30:00Z,NA,0.32,8107.11
2014-07-31T02:45:00Z,NA,0.32,8107.41
2014-07-31T03:00:00Z,NA,0.33,8107.71
2014-07-31T03:15:00Z,NA,0.33,8108.0
2014-07-31T03:30:00Z,NA,0.32,8108.3
2014-07-31T03:45:00Z,NA,0.33,8108.6
2014-07-31T04:00:00Z,NA,0.33,8108.9
2014-07-31T04:15:00Z,NA,0.33,8109.2
2014-07-31T04:30:00Z,NA,0.33,8109.51
2014-07-31T04:45:00Z,NA,0.33,8109.81
2014-07-31T05:00:00Z,NA,0.34,8110.11
2014-07-31T05:15:00Z,NA,0.34,8110.41
2014-07-31T05:30:00Z,NA,0.33,8110.72
2014-07-31T05:45:00Z,NA,0.34,8111.02
2014-07-31T06:00:00Z,NA,0.34,8111.32
2014-07-31T06:15:00Z,NA,0.34,8111.63
2014-07-31T06:30:00Z,NA,0.34,8111.93
2014-07-31T06:45:00Z,NA,0.34,8112.24
2014-07-31T07:00:00Z,NA,0.33,8112.54
2014-07-31T07:15:00Z,NA,0.33,8112.84
2014-07-31T07:30:00Z,NA,0.34,8113.14
2014-07-31T07:45:00Z,NA,0.34,8113.45
2014-07-31T08:00:00Z,NA,0.34,8113.75
2014-07-31T08:15:00Z,NA,0.33,8114.06
2014-07-31T08:30:00Z,NA,0.34,8114.37
2014-07-31T08:45:00Z,NA,0.34,8114.67
2014-07-31T09:00:00Z,NA,0.33,8114.97
2014-07-31T09:15:00Z,NA,0.33,8115.27
2014-07-31T09:30:00Z,NA,0.33,8115.58
2014-07-31T09:45:00Z,NA,0.33,8115.88
2014-07-31T10:00:00Z,NA,0.23,8116.16
2014-07-31T10:15:00Z,NA,0.48,8116.41
2014-07-31T10:30:00Z,NA,1.48,8117.27
2014-07-31T10:45:00Z,NA,3.03,8119.23
2014-07-31T11:15:00Z,NA,4.88,8129.16
2014-07-31T11:30:00Z,NA,9.45,8134.86
2014-07-31T11:45:00Z,NA,20.78,8147.6
2014-07-31T12:00:00Z,NA,10.4,8161.91
2014-07-31T12:15:00Z,NA,7.77,8170.2
2014-07-31T12:30:00Z,NA,5.33,8177.07
2014-07-31T12:45:00Z,NA,12.58,8184.47
2014-07-31T13:00:00Z,NA,18.64,8200.2
2014-07-31T13:15:00Z,NA,11.94,8212.09
2014-07-31T13:30:00Z,NA,18.94,8236.13
2014-07-31T13:45:00Z,NA,52.76,8274.45
2014-07-31T14:00:00Z,NA,55.32,8312.25
2014-07-31T14:15:00Z,NA,49.14,8348.15
2014-07-31T14:30:00Z,NA,51.2,8393.47
2014-07-31T14:45:00Z,NA,53.28,8440.29
2014-07-31T15:00:00Z,NA,55.05,8489.05
2014-07-31T15:15:00Z,NA,56.85,8539.57
2014-07-31T15:45:00Z,NA,21.06,8634.02
2014-07-31T16:00:00Z,NA,59.84,8686.28
2014-07-31T16:15:00Z,NA,62.06,8739.48
2014-07-31T16:30:00Z,NA,62.28,8777.15
2014-07-31T16:45:00Z,NA,62.27,8819.05
2014-07-31T17:00:00Z,NA,19.86,8863.59
2014-07-31T17:15:00Z,NA,60.27,8912.47
2014-07-31T17:30:00Z,NA,18.58,8964.3
2014-07-31T17:45:00Z,NA,62.21,9003.04
2014-07-31T18:00:00Z,NA,17.55,9041.61
2014-07-31T18:15:00Z,NA,55.76,9071.53
2014-07-31T18:30:00Z,NA,61.1,9115.15
2014-07-31T18:45:00Z,NA,56.68,9167.61
2014-07-31T19:00:00Z,NA,56.86,9198.44
2014-07-31T19:15:00Z,NA,53.68,9246.91
2014-07-31T19:45:00Z,NA,53.51,9330.14
2014-07-31T20:00:00Z,NA,48.3,9364.5
2014-07-31T20:15:00Z,NA,44.0,9405.52
2014-07-31T20:30:00Z,NA,43.63,9443.14
2014-07-31T20:45:00Z,NA,13.81,9476.8
2014-07-31T21:00:00Z,NA,35.69,9504.84
2014-07-31T21:15:00Z,NA,32.19,9531.05
2014-07-31T21:30:00Z,NA,28.0,9555.93
2014-07-31T21:45:00Z,NA,22.66,9579.01
2014-07-31T22:00:00Z,NA,20.01,9598.1
2014-07-31T22:15:00Z,NA,16.81,9614.04
2014-07-31T22:30:00Z,NA,11.8,9626.47
2014-07-31T22:45:00Z,NA,7.83,9635.3
2014-07-31T23:00:00Z,NA,5.73,9641.46
2014-07-31T23:15:00Z,NA,4.12,9645.91
2014-07-31T23:30:00Z,NA,3.04,9649.17
2014-07-31T23:45:00Z,NA,1.5,9651.08
2014-08-01T00:00:00Z,NA,0.59,9651.99
2014-08-01T00:15:00Z,NA,0.27,9652.32
2014-08-01T00:30:00Z,NA,0.32,9652.66
2014-08-01T00:45:00Z,NA,0.32,9652.96
2014-08-01T01:00:00Z,NA,0.33,9653.26
2014-08-01T01:15:00Z,NA,0.32,9653.55
2014-08-01T01:30:00Z,NA,0.33,9653.85
2014-08-01T01:45:00Z,NA,0.33,9654.14
2014-08-01T02:00:00Z,NA,0.32,9654.44
2014-08-01T02:15:00Z,NA,0.32,9654.74
2014-08-01T02:30:00Z,NA,0.32,9655.04
2014-08-01T02:45:00Z,NA,0.33,9655.33
2014-08-01T03:00:00Z,NA,0.32,9655.63
2014-08-01T03:15:00Z,NA,0.32,9655.93
2014-08-01T03:30:00Z,NA,0.33,9656.22
2014-08-01T03:45:00Z,NA,0.33,9656.52
2014-08-01T04:00:00Z,NA,0.33,9656.82
2014-08-01T04:15:00Z,NA,0.32,9657.12
2014-08-01T04:30:00Z,NA,0.33,9657.42
2014-08-01T04:45:00Z,NA,0.33,9657.72
2014-08-01T05:00:00Z,NA,0.33,9658.02
2014-08-01T05:15:00Z,NA,0.33,9658.32
2014-08-01T05:30:00Z,NA,0.33,9658.62
2014-08-01T05:45:00Z,NA,0.33,9658.92
2014-08-01T06:00:00Z,NA,0.33,9659.22
2014-08-01T06:30:00Z,NA,0.33,9659.82
2014-08-01T06:45:00Z,NA,0.34,9660.12
2014-08-01T07:00:00Z,NA,0.34,9660.43
2014-08-01T07:15:00Z,NA,0.33,9660.73
2014-08-01T07:30:00Z,NA,0.33,9661.03
2014-08-01T08:00:00Z,NA,0.33,9661.64
2014-08-01T08:15:00Z,NA,0.33,9661.94
2014-08-01T08:30:00Z,NA,0.34,9662.24
2014-08-01T08:45:00Z,NA,0.33,9662.55
2014-08-01T09:00:00Z,NA,0.33,9662.85
2014-08-01T09:15:00Z,NA,0.33,9663.15
2014-08-01T09:30:00Z,NA,0.33,9663.45
2014-08-01T09:45:00Z,NA,0.33,9663.76
2014-08-01T10:00:00Z,NA,0.24,9664.05
2014-08-01T10:15:00Z,NA,0.4,9664.29
2014-08-01T10:30:00Z,NA,1.2,9665.14
2014-08-01T10:45:00Z,NA,2.67,9666.59
2014-08-01T11:00:00Z,NA,5.54,9670.06
2014-08-01T11:15:00Z,NA,8.52,9677.46
2014-08-01T11:30:00Z,NA,9.53,9685.44
2014-08-01T11:45:00Z,NA,11.75,9695.8
2014-08-01T12:00:00Z,NA,9.37,9704.63
2014-08-01T12:15:00Z,NA,21.92,9717.34
2014-08-01T12:30:00Z,NA,30.53,9742.38
2014-08-01T12:45:00Z,NA,36.04,9763.82
2014-08-01T13:00:00Z,NA,17.47,9787.41
2014-08-01T13:15:00Z,NA,26.83,9810.86
2014-08-01T13:30:00Z,NA,36.5,9835.34
2014-08-01T13:45:00Z,NA,37.52,9871.93
2014-08-01T14:00:00Z,NA,51.97,9899.78
2014-08-01T14:15:00Z,NA,43.08,9938.95
2014-08-01T14:30:00Z,NA,30.46,9967.14
2014-08-01T14:45:00Z,NA,43.72,9996.24
2014-08-01T15:00:00Z,NA,47.38,10035.15
2014-08-01T15:15:00Z,NA,38.19,10071.82
2014-08-01T15:30:00Z,NA,42.74,10117.08
2014-08-01T15:45:00Z,NA,61.52,10160.55
2014-08-01T16:00:00Z,NA,34.67,10193.32
2014-08-01T16:15:00Z,NA,28.32,10221.35
2014-08-01T16:30:00Z,NA,15.59,10240.59
2014-08-01T16:45:00Z,NA,16.11,10254.27
2014-08-01T17:00:00Z,NA,11.39,10264.23
2014-08-01T17:15:00Z,NA,19.93,10277.54
2014-08-01T17:30:00Z,NA,23.2,10297.27
2014-08-01T17:45:00Z,NA,6.6,10315.2
2014-08-01T18:00:00Z,NA,3.87,10318.89
2014-08-01T18:15:00Z,NA,5.04,10323.38
2014-08-01T18:30:00Z,NA,5.44,10328.65
2014-08-01T18:45:00Z,NA,6.8,10333.79
2014-08-01T19:00:00Z,NA,12.0,10342.61
2014-08-01T19:15:00Z,NA,15.82,10354.81
2014-08-01T19:30:00Z,NA,20.12,10371.76
2014-08-01T19:45:00Z,NA,28.98,10392.08
2014-08-01T20:00:00Z,NA,18.28,10413.56
2014-08-01T20:15:00Z,NA,11.94,10424.71
2014-08-01T20:30:00Z,NA,11.33,10434.09
2014-08-01T20:45:00Z,NA,16.28,10445.4
2014-08-01T21:00:00Z,NA,13.9,10460.46
2014-08-01T21:15:00Z,NA,13.53,10472.69
2014-08-01T21:30:00Z,NA,8.26,10481.82
2014-08-01T21:45:00Z,NA,4.89,10487.97
2014-08-01T22:00:00Z,NA,4.34,10491.75
2014-08-02T10:15:00Z,NA,0.33,10520.22
2014-08-02T10:30:00Z,NA,0.32,10520.53
2014-08-02T10:45:00Z,NA,0.21,10520.76
2014-08-02T11:15:00Z,NA,0.94,10521.4
2014-08-02T11:30:00Z,NA,1.89,10522.6
2014-08-02T11:45:00Z,NA,1.64,10524.22
2014-08-02T12:00:00Z,NA,3.29,10526.4
2014-08-02T12:15:00Z,NA,1.74,10529.15
2014-08-02T12:30:00Z,NA,1.48,10530.5
2014-08-02T12:45:00Z,NA,1.52,10532.11
2014-08-02T13:00:00Z,NA,4.12,10534.65
2014-08-02T13:15:00Z,NA,4.63,10538.39
2014-08-02T13:30:00Z,NA,11.48,10544.7
2014-08-02T13:45:00Z,NA,9.54,10554.67
2014-08-02T14:00:00Z,NA,7.72,10561.7
2014-08-02T14:15:00Z,NA,6.68,10567.44
2014-08-02T14:30:00Z,NA,5.96,10572.61
2014-08-02T15:00:00Z,NA,8.12,10586.26
2014-08-02T15:15:00Z,NA,5.85,10592.51
2014-08-02T15:30:00Z,NA,8.26,10598.69
2014-08-02T15:45:00Z,NA,9.72,10607.65
2014-08-02T16:00:00Z,NA,18.78,10619.51
2014-08-02T16:15:00Z,NA,27.68,10641.7
2014-08-02T16:30:00Z,NA,17.91,10660.94
2014-08-02T16:45:00Z,NA,13.78,10675.24
2014-08-02T17:00:00Z,NA,17.17,10690.1
2014-08-02T17:15:00Z,NA,13.37,10702.65
2014-08-02T17:30:00Z,NA,16.51,10718.12
2014-08-02T17:45:00Z,NA,23.04,10733.59
2014-08-02T18:00:00Z,NA,30.69,10763.63
2014-08-02T18:15:00Z,NA,18.17,10786.6
2014-08-02T18:30:00Z,NA,10.62,10802.26
2014-08-02T18:45:00Z,NA,14.42,10814.9
2014-08-02T19:00:00Z,NA,10.8,10829.78
2014-08-02T19:15:00Z,NA,6.59,10836.18
2014-08-02T19:30:00Z,NA,28.95,10857.63
2014-08-02T20:00:00Z,NA,17.78,10910.42
2014-08-02T20:15:00Z,NA,10.08,10923.15
2014-08-02T20:30:00Z,NA,10.0,10932.2
2014-08-02T20:45:00Z,NA,7.83,10939.39
2014-08-02T21:00:00Z,NA,11.44,10950.48
2014-08-02T21:15:00Z,NA,13.42,10961.97
2014-08-02T21:30:00Z,NA,10.68,10971.36
2014-08-02T21:45:00Z,NA,13.7,10983.59
2014-08-02T22:00:00Z,NA,7.22,10993.44
2014-08-02T22:15:00Z,NA,7.2,10999.17
2014-08-02T22:45:00Z,NA,4.88,11010.1
2014-08-02T23:15:00Z,NA,4.24,11019.26
2014-08-02T23:30:00Z,NA,2.73,11022.34
2014-08-02T23:45:00Z,NA,1.01,11024.04
2014-08-03T00:00:00Z,NA,0.35,11024.66
2014-08-03T00:15:00Z,NA,0.46,11025.01
2014-08-03T00:30:00Z,NA,0.32,11025.41
2014-08-03T00:45:00Z,NA,0.33,11025.71
2014-08-03T01:00:00Z,NA,0.33,11026.01
2014-08-03T01:15:00Z,NA,0.33,11026.31
2014-08-03T01:30:00Z,NA,0.32,11026.61
2014-08-03T01:45:00Z,NA,0.33,11026.91
2014-08-03T02:00:00Z,NA,0.33,11027.21
2014-08-03T02:15:00Z,NA,0.34,11027.52
2014-08-03T02:30:00Z,NA,0.33,11027.82
2014-08-03T03:00:00Z,NA,0.32,11028.41
2014-08-03T03:15:00Z,NA,0.32,11028.71
2014-08-03T03:30:00Z,NA,0.32,11029.01
2014-08-03T03:45:00Z,NA,0.33,11029.3
2014-08-03T04:00:00Z,NA,0.33,11029.6
2014-08-03T04:15:00Z,NA,0.32,11029.9
2014-08-03T04:30:00Z,NA,0.34,11030.2
2014-08-03T04:45:00Z,NA,0.33,11030.5
2014-08-03T05:15:00Z,NA,0.33,11031.1
2014-08-03T05:30:00Z,NA,0.34,11031.41
2014-08-03T05:45:00Z,NA,0.34,11031.72
2014-08-03T06:00:00Z,NA,0.34,11032.02
2014-08-03T06:15:00Z,NA,0.34,11032.33
2014-08-03T06:30:00Z,NA,0.34,11032.64
2014-08-03T06:45:00Z,NA,0.34,11032.95
2014-08-03T07:15:00Z,NA,0.34,11033.57
2014-08-03T07:30:00Z,NA,0.34,11033.88
2014-08-03T07:45:00Z,NA,0.34,11034.19
2014-08-03T08:00:00Z,NA,0.34,11034.5
2014-08-03T08:15:00Z,NA,0.34,11034.81
2014-08-03T08:30:00Z,NA,0.34,11035.12
2014-08-03T08:45:00Z,NA,0.34,11035.43
2014-08-03T09:00:00Z,NA,0.34,11035.73
2014-08-03T09:15:00Z,NA,0.34,11036.04
2014-08-03T09:30:00Z,NA,0.34,11036.35
2014-08-03T09:45:00Z,NA,0.34,11036.66
2014-08-03T10:00:00Z,NA,0.34,11036.97
2014-08-03T10:15:00Z,NA,0.34,11037.28
2014-08-03T10:30:00Z,NA,0.34,11037.62
2014-08-03T10:45:00Z,NA,0.48,11037.94
2014-08-03T11:00:00Z,NA,2.02,11038.9
2014-08-03T11:15:00Z,NA,2.06,11041.08
2014-08-03T11:30:00Z,NA,4.06,11043.54
2014-08-03T11:45:00Z,NA,6.64,11049.23
2014-08-03T12:00:00Z,NA,7.14,11055.08
2014-08-03T12:15:00Z,NA,9.72,11062.57
2014-08-03T12:30:00Z,NA,12.6,11075.99
2014-08-03T12:45:00Z,NA,17.16,11088.62
2014-08-03T13:00:00Z,NA,15.07,11103.52
2014-08-03T13:15:00Z,NA,36.82,11134.23
2014-08-03T13:30:00Z,NA,33.07,11160.16
2014-08-03T13:45:00Z,NA,14.64,11182.56
2014-08-03T14:00:00Z,NA,28.56,11203.09
2014-08-03T14:15:00Z,NA,31.59,11229.79
2014-08-03T14:30:00Z,NA,25.08,11258.67
2014-08-03T14:45:00Z,NA,34.29,11282.31
2014-08-03T15:00:00Z,NA,61.88,11327.29
2014-08-03T15:15:00Z,NA,32.84,11371.68
2014-08-03T15:30:00Z,NA,37.49,11401.98
2014-08-03T15:45:00Z,NA,35.76,11437.48
2014-08-03T16:15:00Z,NA,60.22,11500.29
2014-08-03T16:30:00Z,NA,20.09,11534.07
2014-08-03T16:45:00Z,NA,62.04,11576.01
2014-08-03T17:00:00Z,NA,61.92,11615.08
2014-08-03T17:15:00Z,NA,26.91,11652.17
2014-08-03T17:30:00Z,NA,21.87,11681.2
2014-08-03T18:00:00Z,NA,25.1,11737.05
2014-08-03T18:15:00Z,NA,12.87,11755.34
2014-08-03T18:30:00Z,NA,16.19,11767.75
2014-08-03T18:45:00Z,NA,19.11,11782.98
2014-08-03T19:00:00Z,NA,17.96,11800.46
2014-08-03T19:15:00Z,NA,14.32,11815.99
2014-08-03T19:45:00Z,NA,23.41,11846.04
2014-08-03T20:00:00Z,NA,20.52,11866.63
2014-08-03T20:15:00Z,NA,23.03,11882.62
2014-08-03T20:30:00Z,NA,22.52,11906.57
2014-08-03T20:45:00Z,NA,32.2,11929.67
